123,7,Cricket
123,16,Pink Noise
123,17,White Noise
124,0,Bird
124,1,Dog
124,2,Horse-Gallop
124,3,Bird 2
124,4,Kitty
124,5,Growl
124,6,Growl
124,7,Fancy Animal
124,8,Seal
125,0,Telephone 1
125,1,Telephone 2
125,2,DoorCreaking
125,3,Door
125,4,Scratch
125,5,Wind Chimes
125,7,Scratch 2
125,8,ScratchKey
125,9,TapeRewind
125,10,Phono Noise
125,11,MC-500 Beep
125,12,Scratch 3
125,13,Scratch 4
125,14,Scratch 5
125,15,Scratch 6
125,16,Scratch 7
126,0,Helicopter
126,1,Car-Engine
126,2,Car-Stop
126,3,Car-Pass
126,4,Car-Crash
126,5,Siren
126,6,Train
126,7,Jetplane
126,8,Starship
126,9,Burst Noise
126,10,Calculating
126,11,Perc. Bang
126,12,Burner
126,13,Glass & Glam
126,14,Ice Ring
126,15,Over Blow
126,16,Crack Bottle
126,17,Pour Bottle
126,18,Soda
126,19,Open CD Tray
126,20,Audio Switch
126,21,Key Typing
126,22,SL 1
126,23,SL 2
126,24,Car Engine 2
126,25,Car Horn
126,26,Boeeeen
126,27,R.Crossing
126,28,Compresser
126,29,Sword Boom!
126,30,Sword Cross
126,31,Stab! 1
126,32,Stab! 2
127,0,Applause
127,1,Laughing
127,2,Screaming
127,3,Punch
127,4,Heart Beat
127,5,Footsteps
127,6,Applause 2
127,7,Small Club
127,8,ApplauseWave
127,9,BadyLaughing
127,16,Voice One
127,17,Voice Two
127,18,Voice Three
127,19,Voice Tah
127,20,Voice Whey
127,22,Voice Kikit
127,23,Voice ComeOn
127,24,Voice Aou
127,25,Voice Oou
127,26,Voice Hie
128,0,Gun Shot
128,1,Machine Gun
128,2,Lasergun
128,3,Explosion
128,4,Eruption
128,5,Big Shot
128,6,Explosion 2
